match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_008992,matchup_0090,92,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,48,3,fixed_3p,1,54,3,fixed_3p|variable_encoder_2_4,1|3,54|34,3|2,loss
match_008992,matchup_0090,92,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,34,2,fixed_3p,1,54,3,fixed_3p|variable_encoder_2_4,1|1,54|48,3|3,loss
match_008993,matchup_0090,93,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,56,0,variable_encoder_2_4,1,39,3,variable_encoder_2_4|fixed_3p,1|1,39|53,3|3,win
match_008993,matchup_0090,93,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,39,3,variable_encoder_2_4,3,56,0,variable_encoder_2_4|fixed_3p,3|1,56|53,0|3,loss
match_008993,matchup_0090,93,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,2,53,3,variable_encoder_2_4,3,56,0,variable_encoder_2_4|variable_encoder_2_4,3|1,56|39,0|3,loss
match_008994,matchup_0090,94,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,0,38,2,variable_encoder_2_4,1,40,2,variable_encoder_2_4|variable_encoder_2_4,1|3,40|53,2|3,loss
match_008994,matchup_0090,94,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,40,2,fixed_3p,1,38,2,fixed_3p|variable_encoder_2_4,1|3,38|53,2|3,loss
match_008994,matchup_0090,94,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,53,3,fixed_3p,1,38,2,fixed_3p|variable_encoder_2_4,1|1,38|40,2|2,win
match_008995,matchup_0090,95,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,40,2,variable_encoder_2_4,1,45,3,variable_encoder_2_4|fixed_3p,1|1,45|45,3|4,loss
match_008995,matchup_0090,95,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,45,3,variable_encoder_2_4,3,40,2,variable_encoder_2_4|fixed_3p,3|1,40|45,2|4,loss
match_008995,matchup_0090,95,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,2,45,4,variable_encoder_2_4,3,40,2,variable_encoder_2_4|variable_encoder_2_4,3|1,40|45,2|3,win
match_008996,matchup_0090,96,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,0,51,3,variable_encoder_2_4,3,59,4,variable_encoder_2_4|variable_encoder_2_4,3|1,59|40,4|1,loss
match_008996,matchup_0090,96,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,59,4,fixed_3p,1,51,3,fixed_3p|variable_encoder_2_4,1|1,51|40,3|1,win
match_008996,matchup_0090,96,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,40,1,fixed_3p,1,51,3,fixed_3p|variable_encoder_2_4,1|3,51|59,3|4,loss
match_008997,matchup_0090,97,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,46,4,fixed_3p,1,42,4,fixed_3p|variable_encoder_2_4,1|3,42|47,4|0,loss
match_008997,matchup_0090,97,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,1,42,4,variable_encoder_2_4,1,46,4,variable_encoder_2_4|variable_encoder_2_4,1|3,46|47,4|0,loss
match_008997,matchup_0090,97,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,47,0,variable_encoder_2_4,1,46,4,variable_encoder_2_4|fixed_3p,1|1,46|42,4|4,win
match_008998,matchup_0090,98,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,51,0,variable_encoder_2_4,1,39,3,variable_encoder_2_4|fixed_3p,1|1,39|55,3|4,loss
match_008998,matchup_0090,98,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,39,3,variable_encoder_2_4,3,51,0,variable_encoder_2_4|fixed_3p,3|1,51|55,0|4,loss
match_008998,matchup_0090,98,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,2,55,4,variable_encoder_2_4,3,51,0,variable_encoder_2_4|variable_encoder_2_4,3|1,51|39,0|3,win
match_008999,matchup_0090,99,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,3,fixed_3p,1,52,3,fixed_3p|variable_encoder_2_4,1|3,52|55,3|2,loss
match_008999,matchup_0090,99,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,1,52,3,variable_encoder_2_4,1,52,3,variable_encoder_2_4|variable_encoder_2_4,1|3,52|55,3|2,loss
match_008999,matchup_0090,99,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,55,2,variable_encoder_2_4,1,52,3,variable_encoder_2_4|fixed_3p,1|1,52|52,3|3,win
match_009000,matchup_0090,100,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,56,3,fixed_3p,1,53,3,fixed_3p|variable_encoder_2_4,1|1,53|47,3|1,win
match_009000,matchup_0090,100,fixed_3p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_1/model.pt,1,53,3,variable_encoder_2_4,3,56,3,variable_encoder_2_4|variable_encoder_2_4,3|1,56|47,3|1,loss
match_009000,matchup_0090,100,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,47,1,variable_encoder_2_4,3,56,3,variable_encoder_2_4|fixed_3p,3|1,56|53,3|3,loss
match_009001,matchup_0091,1,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,50,3,variable_encoder_2_4,1,58,3,variable_encoder_2_4|fixed_3p,1|2,58|45,3|2,loss
match_009001,matchup_0091,1,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,58,3,variable_encoder_2_4,3,50,3,variable_encoder_2_4|fixed_3p,3|2,50|45,3|2,win
match_009001,matchup_0091,1,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,45,2,variable_encoder_2_4,3,50,3,variable_encoder_2_4|variable_encoder_2_4,3|1,50|58,3|3,loss
match_009002,matchup_0091,2,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,34,2,variable_encoder_2_4,3,43,3,variable_encoder_2_4|variable_encoder_2_4,3|1,43|49,3|4,loss
match_009002,matchup_0091,2,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,43,3,fixed_3p,2,34,2,fixed_3p|variable_encoder_2_4,2|1,34|49,2|4,loss
match_009002,matchup_0091,2,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,49,4,fixed_3p,2,34,2,fixed_3p|variable_encoder_2_4,2|3,34|43,2|3,win
match_009003,matchup_0091,3,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,42,3,variable_encoder_2_4,1,46,3,variable_encoder_2_4|variable_encoder_2_4,1|3,46|43,3|3,loss
match_009003,matchup_0091,3,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,46,3,fixed_3p,2,42,3,fixed_3p|variable_encoder_2_4,2|3,42|43,3|3,win
match_009003,matchup_0091,3,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,43,3,fixed_3p,2,42,3,fixed_3p|variable_encoder_2_4,2|1,42|46,3|3,loss
match_009004,matchup_0091,4,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,44,4,fixed_3p,2,44,0,fixed_3p|variable_encoder_2_4,2|1,44|45,0|5,loss
match_009004,matchup_0091,4,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,44,0,variable_encoder_2_4,3,44,4,variable_encoder_2_4|variable_encoder_2_4,3|1,44|45,4|5,loss
match_009004,matchup_0091,4,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,45,5,variable_encoder_2_4,3,44,4,variable_encoder_2_4|fixed_3p,3|2,44|44,4|0,win
match_009005,matchup_0091,5,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,4,variable_encoder_2_4,3,49,2,variable_encoder_2_4|fixed_3p,3|2,49|47,2|3,win
match_009005,matchup_0091,5,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,49,2,variable_encoder_2_4,1,50,4,variable_encoder_2_4|fixed_3p,1|2,50|47,4|3,loss
match_009005,matchup_0091,5,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,47,3,variable_encoder_2_4,1,50,4,variable_encoder_2_4|variable_encoder_2_4,1|3,50|49,4|2,loss
match_009006,matchup_0091,6,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,47,3,fixed_3p,2,43,3,fixed_3p|variable_encoder_2_4,2|1,43|46,3|2,win
match_009006,matchup_0091,6,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,43,3,variable_encoder_2_4,3,47,3,variable_encoder_2_4|variable_encoder_2_4,3|1,47|46,3|2,loss
match_009006,matchup_0091,6,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,46,2,variable_encoder_2_4,3,47,3,variable_encoder_2_4|fixed_3p,3|2,47|43,3|3,loss
match_009007,matchup_0091,7,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,47,2,fixed_3p,2,56,3,fixed_3p|variable_encoder_2_4,2|3,56|44,3|2,loss
match_009007,matchup_0091,7,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,56,3,variable_encoder_2_4,1,47,2,variable_encoder_2_4|variable_encoder_2_4,1|3,47|44,2|2,win
match_009007,matchup_0091,7,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,44,2,variable_encoder_2_4,1,47,2,variable_encoder_2_4|fixed_3p,1|2,47|56,2|3,loss
match_009008,matchup_0091,8,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,56,0,variable_encoder_2_4,3,53,2,variable_encoder_2_4|fixed_3p,3|2,53|39,2|5,win
match_009008,matchup_0091,8,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,53,2,variable_encoder_2_4,1,56,0,variable_encoder_2_4|fixed_3p,1|2,56|39,0|5,loss
match_009008,matchup_0091,8,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,39,5,variable_encoder_2_4,1,56,0,variable_encoder_2_4|variable_encoder_2_4,1|3,56|53,0|2,loss
match_009009,matchup_0091,9,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,53,4,fixed_3p,2,48,3,fixed_3p|variable_encoder_2_4,2|3,48|47,3|0,win
match_009009,matchup_0091,9,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,48,3,variable_encoder_2_4,1,53,4,variable_encoder_2_4|variable_encoder_2_4,1|3,53|47,4|0,loss
match_009009,matchup_0091,9,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,47,0,variable_encoder_2_4,1,53,4,variable_encoder_2_4|fixed_3p,1|2,53|48,4|3,loss
match_009010,matchup_0091,10,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,48,0,variable_encoder_2_4,3,51,4,variable_encoder_2_4|variable_encoder_2_4,3|1,51|33,4|4,loss
match_009010,matchup_0091,10,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,51,4,fixed_3p,2,48,0,fixed_3p|variable_encoder_2_4,2|1,48|33,0|4,win
match_009010,matchup_0091,10,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,33,4,fixed_3p,2,48,0,fixed_3p|variable_encoder_2_4,2|3,48|51,0|4,loss
match_009011,matchup_0091,11,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,41,3,variable_encoder_2_4,3,48,0,variable_encoder_2_4|variable_encoder_2_4,3|1,48|46,0|4,loss
match_009011,matchup_0091,11,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,48,0,fixed_3p,2,41,3,fixed_3p|variable_encoder_2_4,2|1,41|46,3|4,win
match_009011,matchup_0091,11,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,46,4,fixed_3p,2,41,3,fixed_3p|variable_encoder_2_4,2|3,41|48,3|0,loss
match_009012,matchup_0091,12,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,35,2,variable_encoder_2_4,1,50,0,variable_encoder_2_4|variable_encoder_2_4,1|3,50|50,0|3,loss
match_009012,matchup_0091,12,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,50,0,fixed_3p,2,35,2,fixed_3p|variable_encoder_2_4,2|3,35|50,2|3,loss
match_009012,matchup_0091,12,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,50,3,fixed_3p,2,35,2,fixed_3p|variable_encoder_2_4,2|1,35|50,2|0,win
match_009013,matchup_0091,13,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,44,3,variable_encoder_2_4,3,38,1,variable_encoder_2_4|fixed_3p,3|2,38|48,1|4,loss
match_009013,matchup_0091,13,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,38,1,variable_encoder_2_4,1,44,3,variable_encoder_2_4|fixed_3p,1|2,44|48,3|4,loss
match_009013,matchup_0091,13,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,48,4,variable_encoder_2_4,1,44,3,variable_encoder_2_4|variable_encoder_2_4,1|3,44|38,3|1,win
match_009014,matchup_0091,14,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,42,4,variable_encoder_2_4,3,39,1,variable_encoder_2_4|fixed_3p,3|2,39|39,1|4,win
match_009014,matchup_0091,14,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,39,1,variable_encoder_2_4,1,42,4,variable_encoder_2_4|fixed_3p,1|2,42|39,4|4,loss
match_009014,matchup_0091,14,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,39,4,variable_encoder_2_4,1,42,4,variable_encoder_2_4|variable_encoder_2_4,1|3,42|39,4|1,loss
match_009015,matchup_0091,15,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,42,2,fixed_3p,2,43,3,fixed_3p|variable_encoder_2_4,2|1,43|45,3|3,loss
match_009015,matchup_0091,15,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,43,3,variable_encoder_2_4,3,42,2,variable_encoder_2_4|variable_encoder_2_4,3|1,42|45,2|3,loss
match_009015,matchup_0091,15,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,45,3,variable_encoder_2_4,3,42,2,variable_encoder_2_4|fixed_3p,3|2,42|43,2|3,win
match_009016,matchup_0091,16,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,43,4,variable_encoder_2_4,1,38,0,variable_encoder_2_4|variable_encoder_2_4,1|3,38|46,0|4,loss
match_009016,matchup_0091,16,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,38,0,fixed_3p,2,43,4,fixed_3p|variable_encoder_2_4,2|3,43|46,4|4,loss
match_009016,matchup_0091,16,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,46,4,fixed_3p,2,43,4,fixed_3p|variable_encoder_2_4,2|1,43|38,4|0,win
match_009017,matchup_0091,17,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,47,4,variable_encoder_2_4,1,54,5,variable_encoder_2_4|variable_encoder_2_4,1|3,54|50,5|0,loss
match_009017,matchup_0091,17,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,5,fixed_3p,2,47,4,fixed_3p|variable_encoder_2_4,2|3,47|50,4|0,win
match_009017,matchup_0091,17,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,50,0,fixed_3p,2,47,4,fixed_3p|variable_encoder_2_4,2|1,47|54,4|5,loss
match_009018,matchup_0091,18,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,48,4,variable_encoder_2_4,3,49,2,variable_encoder_2_4|fixed_3p,3|2,49|45,2|4,loss
match_009018,matchup_0091,18,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,49,2,variable_encoder_2_4,1,48,4,variable_encoder_2_4|fixed_3p,1|2,48|45,4|4,win
match_009018,matchup_0091,18,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,45,4,variable_encoder_2_4,1,48,4,variable_encoder_2_4|variable_encoder_2_4,1|3,48|49,4|2,loss
match_009019,matchup_0091,19,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,3,fixed_3p,2,40,5,fixed_3p|variable_encoder_2_4,2|3,40|38,5|1,win
match_009019,matchup_0091,19,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,40,5,variable_encoder_2_4,1,50,3,variable_encoder_2_4|variable_encoder_2_4,1|3,50|38,3|1,loss
match_009019,matchup_0091,19,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,38,1,variable_encoder_2_4,1,50,3,variable_encoder_2_4|fixed_3p,1|2,50|40,3|5,loss
match_009020,matchup_0091,20,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,51,1,fixed_3p,2,47,5,fixed_3p|variable_encoder_2_4,2|1,47|41,5|0,win
match_009020,matchup_0091,20,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,47,5,variable_encoder_2_4,3,51,1,variable_encoder_2_4|variable_encoder_2_4,3|1,51|41,1|0,loss
match_009020,matchup_0091,20,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,41,0,variable_encoder_2_4,3,51,1,variable_encoder_2_4|fixed_3p,3|2,51|47,1|5,loss
match_009021,matchup_0091,21,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,42,3,variable_encoder_2_4,3,38,2,variable_encoder_2_4|fixed_3p,3|2,38|50,2|3,loss
match_009021,matchup_0091,21,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,38,2,variable_encoder_2_4,1,42,3,variable_encoder_2_4|fixed_3p,1|2,42|50,3|3,loss
match_009021,matchup_0091,21,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,50,3,variable_encoder_2_4,1,42,3,variable_encoder_2_4|variable_encoder_2_4,1|3,42|38,3|2,win
match_009022,matchup_0091,22,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,50,4,fixed_3p,2,46,1,fixed_3p|variable_encoder_2_4,2|1,46|37,1|4,win
match_009022,matchup_0091,22,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,1,46,1,variable_encoder_2_4,3,50,4,variable_encoder_2_4|variable_encoder_2_4,3|1,50|37,4|4,loss
match_009022,matchup_0091,22,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,37,4,variable_encoder_2_4,3,50,4,variable_encoder_2_4|fixed_3p,3|2,50|46,4|1,loss
match_009023,matchup_0091,23,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,50,3,variable_encoder_2_4,3,48,2,variable_encoder_2_4|variable_encoder_2_4,3|1,48|45,2|3,win
match_009023,matchup_0091,23,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,48,2,fixed_3p,2,50,3,fixed_3p|variable_encoder_2_4,2|1,50|45,3|3,loss
match_009023,matchup_0091,23,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,45,3,fixed_3p,2,50,3,fixed_3p|variable_encoder_2_4,2|3,50|48,3|2,loss
match_009024,matchup_0091,24,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,48,4,variable_encoder_2_4,1,46,1,variable_encoder_2_4|fixed_3p,1|2,46|47,1|4,win
match_009024,matchup_0091,24,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,46,1,variable_encoder_2_4,3,48,4,variable_encoder_2_4|fixed_3p,3|2,48|47,4|4,loss
match_009024,matchup_0091,24,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,47,4,variable_encoder_2_4,3,48,4,variable_encoder_2_4|variable_encoder_2_4,3|1,48|46,4|1,loss
match_009025,matchup_0091,25,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,2,variable_encoder_2_4,3,48,4,variable_encoder_2_4|fixed_3p,3|2,48|43,4|3,win
match_009025,matchup_0091,25,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,48,4,variable_encoder_2_4,1,50,2,variable_encoder_2_4|fixed_3p,1|2,50|43,2|3,loss
match_009025,matchup_0091,25,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,43,3,variable_encoder_2_4,1,50,2,variable_encoder_2_4|variable_encoder_2_4,1|3,50|48,2|4,loss
match_009026,matchup_0091,26,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,47,3,variable_encoder_2_4,3,40,2,variable_encoder_2_4|fixed_3p,3|2,40|53,2|2,loss
match_009026,matchup_0091,26,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,40,2,variable_encoder_2_4,1,47,3,variable_encoder_2_4|fixed_3p,1|2,47|53,3|2,loss
match_009026,matchup_0091,26,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,2,53,2,variable_encoder_2_4,1,47,3,variable_encoder_2_4|variable_encoder_2_4,1|3,47|40,3|2,win
match_009027,matchup_0091,27,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,46,3,variable_encoder_2_4,3,54,0,variable_encoder_2_4|variable_encoder_2_4,3|1,54|42,0|4,loss
match_009027,matchup_0091,27,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,54,0,fixed_3p,2,46,3,fixed_3p|variable_encoder_2_4,2|1,46|42,3|4,win
match_009027,matchup_0091,27,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,42,4,fixed_3p,2,46,3,fixed_3p|variable_encoder_2_4,2|3,46|54,3|0,loss
match_009028,matchup_0091,28,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,43,2,variable_encoder_2_4,1,43,2,variable_encoder_2_4|variable_encoder_2_4,1|3,43|60,2|3,loss
match_009028,matchup_0091,28,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,43,2,fixed_3p,2,43,2,fixed_3p|variable_encoder_2_4,2|3,43|60,2|3,loss
match_009028,matchup_0091,28,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,60,3,fixed_3p,2,43,2,fixed_3p|variable_encoder_2_4,2|1,43|43,2|2,win
match_009029,matchup_0091,29,fixed_3p,2,/home/thlamz/SushiGo_MARL/results/league/fixed_3p/repetition_2/model.pt,0,46,3,variable_encoder_2_4,3,48,0,variable_encoder_2_4|variable_encoder_2_4,3|1,48|53,0|4,loss
match_009029,matchup_0091,29,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,48,0,fixed_3p,2,46,3,fixed_3p|variable_encoder_2_4,2|1,46|53,3|4,loss
